ID,Date,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew.point.temperature,Solar_Radiation,Rainfall,Snowfall
2687,2018-03-22,22,3.9,66,2.7,990,-1.8,0,0,0
2688,2018-03-22,23,3.4,69,1.1,895,-1.7,0,0,0
2689,2018-03-23,0,2.9,72,1.3,903,-1.6,0,0,0
2690,2018-03-23,1,2.5,75,1.5,786,-1.4,0,0,0
2691,2018-03-23,2,2.2,80,1.4,615,-0.8,0,0,0
2692,2018-03-23,3,1.9,81,1.1,525,-1,0,0,0
2693,2018-03-23,4,2,80,0.8,474,-1,0,0,0
2694,2018-03-23,5,2.2,79,0.8,553,-1,0,0,0
2695,2018-03-23,6,2.3,80,0.7,546,-0.8,0,0,0
2696,2018-03-23,7,2.5,79,1.4,536,-0.7,0.01,0,0
2697,2018-03-23,8,2.6,77,1.3,567,-1,0.21,0,0
2698,2018-03-23,9,3.3,72,1.4,618,-1.2,0.61,0,0
2699,2018-03-23,10,5.4,64,1.6,637,-0.8,1.7,0,0
2700,2018-03-23,11,7.1,50,1.7,799,-2.6,2.24,0,0
2701,2018-03-23,12,9.3,37,2.3,940,-4.6,2.72,0,0
2702,2018-03-23,13,10.9,36,2.1,1073,-3.6,2.87,0,0
2703,2018-03-23,14,12.4,33,2.9,811,-3.4,2.71,0,0
2704,2018-03-23,15,12.1,30,3,1120,-4.9,2.41,0,0
2705,2018-03-23,16,12.2,24,2.8,1655,-7.8,1.98,0,0
2706,2018-03-23,17,11.2,27,3.5,1585,-7.1,1.19,0,0
2707,2018-03-23,18,9.7,36,3.6,948,-4.6,0.37,0,0
2708,2018-03-23,19,8.3,48,3,779,-2,0.06,0,0
2709,2018-03-23,20,6.7,48,2.6,774,-3.5,0,0,0
2710,2018-03-23,21,5.8,60,2.2,650,-1.3,0,0,0
2711,2018-03-23,22,5.3,63,1.8,591,-1.1,0,0,0
2712,2018-03-23,23,5,42,1.7,717,-6.8,0,0,0
2713,2018-03-24,0,4.7,46,1.7,746,-5.9,0,0,0
2714,2018-03-24,1,4.7,51,1.1,728,-4.5,0,0,0
2715,2018-03-24,2,5,50,1.7,669,-4.5,0,0,0
2716,2018-03-24,3,5,51,0.8,659,-4.3,0,0,0
2717,2018-03-24,4,5.1,54,1.2,550,-3.4,0,0,0
2718,2018-03-24,5,4.7,54,1.3,543,-3.8,0,0,0
2719,2018-03-24,6,4.2,50,0.6,633,-5.3,0,0,0
2720,2018-03-24,7,4,54,0.9,587,-4.4,0.01,0,0
2721,2018-03-24,8,4.5,49,0.4,580,-5.3,0.19,0,0
2722,2018-03-24,9,6.5,NA,2.5,588,-6.1,0.69,0,0
2723,2018-03-24,10,7.2,43,1.5,559,-4.5,0.42,0,0
2724,2018-03-24,11,9,56,2,399,0.6,1.11,0,0
2725,2018-03-24,12,10.6,52,3.1,390,1.1,2.27,0,0
2726,2018-03-24,13,12.4,50,2.5,379,2.2,2.48,0,0
2727,2018-03-24,14,12.7,55,3.4,378,3.8,2.42,0,0
2728,2018-03-24,15,12.4,58,4.1,404,4.3,2.26,0,0
2729,2018-03-24,16,12.3,61,3.4,359,4.9,1.82,0,0
2730,2018-03-24,17,11.1,66,4.2,367,4.9,1.18,0,0
2731,2018-03-24,18,9,76,3,288,4.9,0.45,0,0
2732,2018-03-24,19,7.7,80,2.8,234,4.4,0.05,NA,0
2733,2018-03-24,20,7.1,83,3.3,203,4.4,0,0,0
2734,2018-03-24,21,6.7,84,2.8,193,4.1,0,0,0
2735,2018-03-24,22,6.5,85,2.3,167,4.1,0,0,0
2736,2018-03-24,23,6.4,85,2.3,155,4,0,0,0
2737,2018-03-25,0,6.4,84,1.4,171,3.8,0,0,0
2738,2018-03-25,1,6.4,82,1.2,186,3.5,0,0,0
2739,2018-03-25,2,6,82,1.3,198,3.1,0,0,0
2740,2018-03-25,3,5.5,83,0.9,186,2.8,0,0,0
2741,2018-03-25,4,5.3,82,1,200,2.4,0,0,0
2742,2018-03-25,5,5,83,0.7,200,2.3,0,0,0
2743,2018-03-25,6,4.6,84,0.7,193,2.1,0,0,0
2744,2018-03-25,7,4.7,82,1.3,198,1.8,0.02,0,0
2745,2018-03-25,8,5,79,1.1,203,1.6,0.23,0,0
2746,2018-03-25,9,6.3,73,1.3,218,1.8,0.79,0,0
2747,2018-03-25,10,8.4,65,1.8,229,2.1,1.67,0,0
2748,2018-03-25,11,10.7,56,2,261,2.2,2.27,0,0
2749,2018-03-25,12,12.7,45,1.3,321,1,2.63,0,0
2750,2018-03-25,13,14.6,38,1.9,315,0.4,2.75,0,0
2751,2018-03-25,14,16.1,37,2.4,315,1.3,2.62,0,0
2752,2018-03-25,15,16.7,38,NA,265,2.2,2.27,0,0
2753,2018-03-25,16,16.5,39,3.1,366,2.4,1.91,0,0
2754,2018-03-25,17,15.8,40,2.3,481,2.2,1.28,0,0
2755,2018-03-25,18,14.4,44,2.7,596,2.2,0.6,0,0
2756,2018-03-25,19,12.6,59,2.5,384,4.7,0.08,0,0
2757,2018-03-25,20,10.7,70,2.8,236,5.4,0,0,0
2758,2018-03-25,21,9.8,74,2.2,219,5.3,0,0,0
2759,2018-03-25,22,8.8,79,2,203,5.3,0,0,0
2760,2018-03-25,23,8,82,1.3,196,5.1,0,0,0
